"tankID","X205A_origin","Basket","fishID","witroxChannel","respirometryChamber","witroxFileName","controlChamber","Date","mass_g","OBS","tempCelsius","tempKelvin","boltzmannK","invKT","lnMass_g","color","shape","timeDays","tankN","ch","respRate_mlO2_h","respRate_mgO2_h","respRate_gC_d","respRate_j_d","lnRespRate_j_d"
"20_4","",2,"20_4_2","3N",11,"20_C_new_witrox_12.txt","Control_20_12",2018-06-15,0.1826,"",20,293.15,8.62e-05,-0.873428112981714,-1.70045731082127,"tomato",21,64,"4","channel_3",0.0430045064146415,0.0614534396665227,0.000553080956998704,21.5701573229495,3.07131075397435
"20_3","",3,"20_3_3","4N",12,"20_C_new_witrox_12.txt","Control_20_12",2018-06-15,0.1245,"",20,293.15,8.62e-05,-0.873428112981714,-2.08344956307737,"tomato",21,64,"3","channel_4",0.054739410418996,0.0782226174887453,0.000704003557398708,27.4561387385496,3.31258977641595
"29_4","",1,"29_4_1","1N",9,"29_C_new_witrox_12.txt","Control_29_12",2018-06-15,0.1998,"",29,302.15,8.62e-05,0.305324711834194,-1.61043841276768,"seagreen3",23,64,"4","channel_1",0.0849899232040149,0.121450600258537,0.00109305540232684,42.6291606907466,3.7525385423531
"29_4","",5,"29_4_5","2N",10,"29_C_new_witrox_12.txt","Control_29_12",2018-06-15,0.2346,"",29,302.15,8.62e-05,0.305324711834194,-1.44987334276276,"seagreen3",23,64,"4","channel_2",0.110838396105454,0.158388068034693,0.00142549261231224,55.5942118801774,4.01807909296295
"29_3","",5,"29_3_5","3N",11,"29_C_new_witrox_12.txt","Control_29_12",2018-06-15,0.1842,"",29,302.15,8.62e-05,0.305324711834194,-1.69173315516093,"seagreen3",23,64,"3","channel_3",0.0574206466600961,0.0820541040772774,0.000738486936695496,28.8009905311244,3.36040977999228
"29_4","",4,"29_4_4","4N",12,"29_C_new_witrox_12.txt","Control_29_12",2018-06-15,0.1651,"",29,302.15,8.62e-05,0.305324711834194,-1.80120392805605,"seagreen3",23,64,"4","channel_4",0.153097112017426,0.218775773072902,0.00196898195765612,76.7902963485886,4.34107828254309
"26_4","",4,"26_4_4","1N",1,"26_C_new_witrox_13.txt","Control_26_13",2018-06-20,0.1512,"",26,299.15,8.62e-05,-0.0797122156768461,-1.8891518152367,"dodgerblue2",22,69,"4","channel_1",0.128817176400119,0.18407974507577,0.00165671770568193,64.6119905215951,4.16840000535422
"26_3","",1,"26_3_1","2N",2,"26_C_new_witrox_13.txt","Control_26_13",2018-06-20,0.2245,"",26,299.15,8.62e-05,-0.0797122156768461,-1.49387957179983,"dodgerblue2",22,69,"3","channel_2",0.11615135137992,0.165980281121906,0.00149382253009715,58.2590786737889,4.06489993736211
"26_3","",5,"26_3_5","3N",3,"26_C_new_witrox_13.txt","Control_26_13",2018-06-20,0.2065,"",26,299.15,8.62e-05,-0.0797122156768461,-1.57745486658105,"dodgerblue2",22,69,"3","channel_3",0.0987252843841234,0.141078431384912,0.00126970588246421,49.5185294161042,3.90234693116851
"26_4","",3,"26_4_3","4N",4,"26_C_new_witrox_13.txt","Control_26_13",2018-06-20,0.2843,"",26,299.15,8.62e-05,-0.0797122156768461,-1.25772526032518,"dodgerblue2",22,69,"4","channel_4",0.132906494572376,0.189923380743925,0.00170931042669532,66.6631066411176,4.19965167607084
"26_2","",4,"26_2_4","1N",9,"26_C_new_witrox_14.txt","Control_26_13",2018-06-20,0.2307,"",26,299.15,8.62e-05,-0.0797122156768461,-1.46663711380243,"dodgerblue2",22,69,"2","channel_1",0.106895478538731,0.152753638831847,0.00137478274948662,53.6165272299782,3.98185736439144
"26_2","",1,"26_2_1","2N",10,"26_C_new_witrox_14.txt","Control_26_13",2018-06-20,0.1788,"",26,299.15,8.62e-05,-0.0797122156768461,-1.72148741624272,"dodgerblue2",22,69,"2","channel_2",0.0969421335537229,0.13853030884827,0.00124677277963443,48.6241384057428,3.88412008261952
"26_4","",1,"26_4_1","3N",11,"26_C_new_witrox_14.txt","Control_26_13",2018-06-20,0.2895,"",26,299.15,8.62e-05,-0.0797122156768461,-1.23959998196909,"dodgerblue2",22,69,"4","channel_3",0.134288468431333,0.191898221388375,0.00172708399249538,67.3562757073197,4.20999607902491
"26_3","",3,"26_3_3","4N",12,"26_C_new_witrox_14.txt","Control_26_13",2018-06-20,0.212,"",26,299.15,8.62e-05,-0.0797122156768461,-1.55116900431012,"dodgerblue2",22,69,"3","channel_4",0.0984396117028348,0.140670205123351,0.00126603184611016,49.3752419982962,3.89944912444059
"26_2","",2,"26_2_2","1N",9,"26_C_new_witrox_15.txt","Control_26_15",2018-06-20,0.1915,"",26,299.15,8.62e-05,-0.0797122156768461,-1.65286747036144,"dodgerblue2",22,69,"2","channel_1",0.0740813052592755,0.105862185215505,0.000952759666939542,37.1576270106421,3.61516905320481
"26_2","",3,"26_2_3","2N",10,"26_C_new_witrox_15.txt","Control_26_15",2018-06-20,0.1563,"",26,299.15,8.62e-05,-0.0797122156768461,-1.85597804155471,"dodgerblue2",22,69,"2","channel_2",0.0498556687122518,0.0712437505898078,0.000641193755308271,25.0065564570226,3.21913804876541
"26_3","",2,"26_3_2","3N",11,"26_C_new_witrox_15.txt","Control_26_15",2018-06-20,0.2993,"",26,299.15,8.62e-05,-0.0797122156768461,-1.20630886412348,"dodgerblue2",22,69,"3","channel_3",0.0780555770902523,0.111541419661971,0.00100387277695774,39.1510383013517,3.66742694319246
"26_1","",4,"26_1_4","4N",12,"26_C_new_witrox_15.txt","Control_26_15",2018-06-20,0.2334,"",26,299.15,8.62e-05,-0.0797122156768461,-1.45500155912968,"dodgerblue2",22,69,"1","channel_4",0.123030110338685,0.17581002767398,0.00158229024906582,61.709319713567,4.12243496834687
"32_2","",1,"32_2_1","1N",1,"32_C_new_witrox_13.txt","Control_32_13",2018-06-20,0.2048,"",32,305.15,8.62e-05,0.682790865741871,-1.58572138581678,"purple",24,69,"2","channel_1",0.1299359588022,0.185678485128344,0.0016711063661551,65.1731482800488,4.17704754790922
"32_2","",3,"32_2_3","2N",2,"32_C_new_witrox_13.txt","Control_32_13",2018-06-20,0.1693,"",32,305.15,8.62e-05,0.682790865741871,-1.77608298984305,"purple",24,69,"2","channel_2",0.0951395063302098,0.13595435454587,0.00122358919091283,47.7199784456003,3.86535014554479
"32_1","",3,"32_1_3","3N",3,"32_C_new_witrox_13.txt","Control_32_13",2018-06-20,0.1838,"",32,305.15,8.62e-05,0.682790865741871,-1.69390706906055,"purple",24,69,"1","channel_3",0.0889854999211008,0.127160279387253,0.00114444251448528,44.6332580649258,3.79847927765551
"32_3","",1,"32_3_1","4N",4,"32_C_new_witrox_13.txt","Control_32_13",2018-06-20,0.2789,"",32,305.15,8.62e-05,0.682790865741871,-1.27690198434869,"purple",24,69,"3","channel_4",0.21337591449339,0.304914181811055,0.00274422763629949,107.02487781568,4.67306131038757
"29_2","",2,"29_2_2","1N",1,"29_C_new_witrox_13.txt","Control_29_13",2018-06-21,0.186,"",29,302.15,8.62e-05,0.305324711834194,-1.68200860526894,"seagreen3",23,70,"2","channel_1",0.0844141857199953,0.120627871393873,0.00108565084254486,42.3403828592495,3.7457413081611
"29_2","",3,"29_2_3","2N",2,"29_C_new_witrox_13.txt","Control_29_13",2018-06-21,0.1877,"",29,302.15,8.62e-05,0.305324711834194,-1.67291033538967,"seagreen3",23,70,"2","channel_2",0.0875618468786033,0.125125879189524,0.00112613291270572,43.919183595523,3.78235120858413
"29_1","",3,"29_1_3","3N",3,"29_C_new_witrox_13.txt","Control_29_13",2018-06-21,0.2451,"",29,302.15,8.62e-05,0.305324711834194,-1.40608898844807,"seagreen3",23,70,"1","channel_3",0.135824938971466,0.194093837790225,0.00174684454011202,68.1269370643688,4.22137268655156
"29_2","",5,"29_2_5","4N",4,"29_C_new_witrox_13.txt","Control_29_13",2018-06-21,0.1725,"",29,302.15,8.62e-05,0.305324711834194,-1.75735804251072,"seagreen3",23,70,"2","channel_4",0.0789455479502751,0.112813188020943,0.00101531869218849,39.597428995351,3.67876419179293
"29_2","",4,"29_2_4","1N",9,"29_C_new_witrox_14.txt","Control_29_13",2018-06-21,0.1866,"",29,302.15,8.62e-05,0.305324711834194,-1.67878799056889,"seagreen3",23,70,"2","channel_1",0.138503205966891,0.197921081326688,0.00178128973194019,69.4702995456674,4.24089931656634
"29_3","",1,"29_3_1","2N",10,"29_C_new_witrox_14.txt","Control_29_13",2018-06-21,0.1676,"",29,302.15,8.62e-05,0.305324711834194,-1.78617509093415,"seagreen3",23,70,"3","channel_2",0.108693199187934,0.155322581639558,0.00139790323475603,54.518226155485,3.99853507063295
"29_2","",1,"29_2_1","3N",11,"29_C_new_witrox_14.txt","Control_29_13",2018-06-21,0.2167,"",29,302.15,8.62e-05,0.305324711834194,-1.52924137043982,"seagreen3",23,70,"2","channel_3",0.0632444443426599,0.090376310965661,0.000813386798690949,31.722085148947,3.45701313070155
"29_3","",4,"29_3_4","4N",12,"29_C_new_witrox_14.txt","Control_29_13",2018-06-21,0.2726,"",29,302.15,8.62e-05,0.305324711834194,-1.2997497597197,"seagreen3",23,70,"3","channel_4",0.158045900811994,0.225847592260339,0.00203262833034305,79.272504883379,4.37289134573645
"32_4","",2,"32_4_2","1N",1,"32_C_new_witrox_14.txt","Control_32_14",2018-06-21,0.2095,"",32,305.15,8.62e-05,0.682790865741871,-1.56303153961994,"purple",24,70,"4","channel_1",0.101007100868444,0.144339147141007,0.00129905232426906,50.6630406464934,3.92519666342956
"32_4","",3,"32_4_3","2N",2,"32_C_new_witrox_14.txt","Control_32_14",2018-06-21,0.2273,"",32,305.15,8.62e-05,0.682790865741871,-1.48148454812364,"purple",24,70,"4","channel_2",0.117396264934031,0.16775926259073,0.00150983336331657,58.8835011693461,4.07556093544738
"32_1","",5,"32_1_5","3N",3,"32_C_new_witrox_14.txt","Control_32_14",2018-06-21,0.2265,"",32,305.15,8.62e-05,0.682790865741871,-1.48501033405905,"purple",24,70,"1","channel_3",0.170465909871871,0.243595785206904,0.00219236206686213,85.5021206076231,4.44854117806348
"32_3","",5,"32_3_5","4N",4,"32_C_new_witrox_14.txt","Control_32_14",2018-06-21,0.179,"",32,305.15,8.62e-05,0.682790865741871,-1.72036947314138,"purple",24,70,"3","channel_4",0.175497077922,0.250785324350539,0.00225706791915485,88.0256488470391,4.47762823618168
"32_1","",2,"32_1_2","1N",9,"32_C_new_witrox_15.txt","Control_32_14",2018-06-21,0.1677,"",32,305.15,8.62e-05,0.682790865741871,-1.78557861015297,"purple",24,70,"1","channel_1",0.100706638826381,0.143909786882898,0.00129518808194608,50.5123351958973,3.92221756775928
"32_4","",1,"32_4_1","2N",10,"32_C_new_witrox_15.txt","Control_32_14",2018-06-21,0.2057,"",32,305.15,8.62e-05,0.682790865741871,-1.58133648232323,"purple",24,70,"4","channel_2",0.127750212201861,0.18255505323646,0.00164299547912814,64.0768236859973,4.16008273358521
"32_1","",4,"32_1_4","3N",11,"32_C_new_witrox_15.txt","Control_32_14",2018-06-21,0.2039,"",32,305.15,8.62e-05,0.682790865741871,-1.59012560140173,"purple",24,70,"1","channel_3",0.0587653965196108,0.0839757516265238,0.000755781764638714,29.4754888209099,3.3835590305407
"32_3","",4,"32_3_4","4N",12,"32_C_new_witrox_15.txt","Control_32_14",2018-06-21,0.1591,"",32,305.15,8.62e-05,0.682790865741871,-1.8382223436384,"purple",24,70,"3","channel_4",0.113301326562154,0.161907595657318,0.00145716836091586,56.8295660757186,4.04005671980071
"20_2","",2,"20_2_2","1N",1,"20_C_new_witrox_13.txt","Control_20_13",2018-06-22,0.0905,"",20,293.15,8.62e-05,-0.873428112981714,-2.40240542827626,"tomato",21,71,"2","channel_1",0.0273592931800422,0.0390964299542803,0.000351867869588522,13.7228469139524,2.61906210178932
"20_1","",4,"20_1_4","2N",2,"20_C_new_witrox_13.txt","Control_20_13",2018-06-22,0.1704,"",20,293.15,8.62e-05,-0.873428112981714,-1.76960666458692,"tomato",21,71,"1","channel_2",0.0496402905043648,0.0709359751307373,0.000638423776176636,24.8985272708888,3.21480865597405
"20_2","",1,"20_2_1","3N",3,"20_C_new_witrox_13.txt","Control_20_13",2018-06-22,0.1907,"",20,293.15,8.62e-05,-0.873428112981714,-1.65705376637576,"tomato",21,71,"2","channel_3",0.0541357306742038,0.0773599591334373,0.000696239632200935,27.1533456558365,3.30150026736386
"20_1","",1,"20_1_1","4N",4,"20_C_new_witrox_13.txt","Control_20_13",2018-06-22,0.112,"",20,293.15,8.62e-05,-0.873428112981714,-2.18925640768704,"tomato",21,71,"1","channel_4",0.026891368229874,0.0384277652004899,0.000345849886804409,13.488145585372,2.60181119489727
"20_3","",2,"20_3_2","1N",1,"20_C_new_witrox_14.txt","Control_20_14",2018-06-22,0.1502,"",20,293.15,8.62e-05,-0.873428112981714,-1.8957875396521,"tomato",21,71,"3","channel_1",0.0332119355476655,0.0474598558976141,0.000427138703078527,16.6584094200625,2.81291515919542
"20_4","",2,"20_4_2","2N",2,"20_C_new_witrox_14.txt","Control_20_14",2018-06-22,0.2239,"",20,293.15,8.62e-05,-0.873428112981714,-1.49655575537743,"tomato",21,71,"4","channel_2",0.0706948739721661,0.101022974906225,0.000909206774156028,35.4590641920851,3.56837890977569
"20_3","",3,"20_3_3","3N",3,"20_C_new_witrox_14.txt","Control_20_14",2018-06-22,0.1433,"",20,293.15,8.62e-05,-0.873428112981714,-1.94281494414801,"tomato",21,71,"3","channel_3",0.0499766904152936,0.0714166906034546,0.000642750215431091,25.0672584018126,3.22156254846435
"20_3","",5,"20_3_5","4N",4,"20_C_new_witrox_14.txt","Control_20_14",2018-06-22,0.155,"",20,293.15,8.62e-05,-0.873428112981714,-1.86433016206289,"tomato",21,71,"3","channel_4",0.047800888332736,0.0683074694274798,0.000614767224847318,23.9759217690454,3.17705006712304
"20_3","",4,"20_3_4","1N",9,"20_C_new_witrox_15.txt","Control_20_14",2018-06-22,0.1521,"",20,293.15,8.62e-05,-0.873428112981714,-1.88321707971689,"tomato",21,71,"3","channel_1",0.0472072156138311,0.0674591111121646,0.000607132000009482,23.6781480003698,3.16455259751344
"20_2","",4,"20_2_4","2N",10,"20_C_new_witrox_15.txt","Control_20_14",2018-06-22,0.0698,"",20,293.15,8.62e-05,-0.873428112981714,-2.66212126921381,"tomato",21,71,"2","channel_2",0.0246537312072313,0.0352301818951335,0.000317071637056202,12.3657938451919,2.51493409989858
"20_2","",5,"20_2_5","3N",11,"20_C_new_witrox_15.txt","Control_20_14",2018-06-22,0.1415,"",20,293.15,8.62e-05,-0.873428112981714,-1.95545556189884,"tomato",21,71,"2","channel_3",0.0255951801486242,0.0365755124323839,0.000329179611891455,12.8380048637668,2.55240990174656
"20_2","",3,"20_2_3","4N",12,"20_C_new_witrox_15.txt","Control_20_14",2018-06-22,0.1099,"",20,293.15,8.62e-05,-0.873428112981714,-2.20818441757256,"tomato",21,71,"2","channel_4",0.0335285344633705,0.0479122757481564,0.000431210481733408,16.8172087876029,2.82240269473398
"29_4","",1,"29_4_1","1N",9,"29_C_new_witrox_15.txt","Control_29_15",2018-06-22,0.2309,"",29,302.15,8.62e-05,0.305324711834194,-1.46577056262169,"seagreen3",23,71,"4","channel_1",0.0929446244850548,0.132817868389143,0.00119536081550229,46.6190718045893,3.84200972359794
"29_4","",5,"29_4_5","2N",10,"29_C_new_witrox_15.txt","Control_29_15",2018-06-22,0.2616,"",29,302.15,8.62e-05,0.305324711834194,-1.34093865939909,"seagreen3",23,71,"4","channel_2",0.0916255124830322,0.130932857338253,0.00117839571604428,45.9574329257268,3.82771559688901
"29_4","",2,"29_4_2","3N",11,"29_C_new_witrox_15.txt","Control_29_15",2018-06-22,0.2799,"",29,302.15,8.62e-05,0.305324711834194,-1.27332288246073,"seagreen3",23,71,"4","channel_3",0.0932650365080007,0.133275737169933,0.0011994816345294,46.7797837466465,3.84545113837165
"29_4","",3,"29_4_3","4N",12,"29_C_new_witrox_15.txt","Control_29_15",2018-06-22,0.2726,"",29,302.15,8.62e-05,0.305324711834194,-1.2997497597197,"seagreen3",23,71,"4","channel_4",0.163201046798057,0.233214295874423,0.00209892866286981,81.8582178519224,4.40498870014467
"26_2","",1,"26_2_1","1N",1,"26_C_new_witrox_16.txt","Control_26_16",2018-06-27,0.2,"",26,299.15,8.62e-05,-0.0797122156768461,-1.6094379124341,"dodgerblue2",22,76,"2","channel_1",0.0685757890244727,0.0979948025159714,0.000881953222643743,34.396175683106,3.53794538619655
"26_3","",5,"26_3_5","2N",2,"26_C_new_witrox_16.txt","Control_26_16",2018-06-27,0.2378,"",26,299.15,8.62e-05,-0.0797122156768461,-1.43632529472546,"dodgerblue2",22,76,"3","channel_2",0.123154464301511,0.175987729486859,0.00158388956538173,61.7716930498874,4.12344521826674
"26_4","",5,"26_4_5","3N",3,"26_C_new_witrox_16.txt","Control_26_16",2018-06-27,0.2365,"",26,299.15,8.62e-05,-0.0797122156768461,-1.44180707105015,"dodgerblue2",22,76,"4","channel_3",0.117631331480559,0.168095172685719,0.00151285655417147,59.0014056126873,4.07756126756579
"26_2","",4,"26_2_4","4N",4,"26_C_new_witrox_16.txt","Control_26_16",2018-06-27,0.2654,"",26,299.15,8.62e-05,-0.0797122156768461,-1.32651715708403,"dodgerblue2",22,76,"2","channel_4",0.0907109947220058,0.129626011457746,0.00116663410311972,45.498730021669,3.8176844139557
"26_3","",1,"26_3_1","1N",9,"26_C_new_witrox_17.txt","Control_26_16",2018-06-27,0.2592,"",26,299.15,8.62e-05,-0.0797122156768461,-1.35015531450402,"dodgerblue2",22,76,"3","channel_1",0.0848935990859871,0.121312953093876,0.00109181657784488,42.5808465359503,3.75140454033747
"26_1","",2,"26_1_2","2N",10,"26_C_new_witrox_17.txt","Control_26_16",2018-06-27,0.2454,"",26,299.15,8.62e-05,-0.0797122156768461,-1.40486574670533,"dodgerblue2",22,76,"1","channel_2",0.091743960960499,0.131102120212553,0.00117991908191298,46.0168441946061,3.82900750760585
"26_1","",1,"26_1_1","3N",11,"26_C_new_witrox_17.txt","Control_26_16",2018-06-27,0.1683,"",26,299.15,8.62e-05,-0.0797122156768461,-1.78200717778538,"dodgerblue2",22,76,"1","channel_3",0.0395729718669074,0.0565497767978107,0.000508947991180297,19.8489716560316,2.98815220004975
"26_4","",4,"26_4_4","4N",12,"26_C_new_witrox_17.txt","Control_26_16",2018-06-27,0.1749,"",26,299.15,8.62e-05,-0.0797122156768461,-1.74354089695758,"dodgerblue2",22,76,"4","channel_4",0.0872883734547442,0.12473508566683,0.00112261577100147,43.7820150690572,3.77922311819533
"26_1","",5,"26_1_5","1N",9,"26_C_new_witrox_18.txt","Control_26_18",2018-06-27,0.2712,"",26,299.15,8.62e-05,-0.0797122156768461,-1.3048987229159,"dodgerblue2",22,76,"1","channel_1",0.0859248405416597,0.122786597134032,0.00110507937420629,43.0980955940451,3.76347881038047
"26_2","",3,"26_2_3","2N",10,"26_C_new_witrox_18.txt","Control_26_18",2018-06-27,0.1762,"",26,299.15,8.62e-05,-0.0797122156768461,-1.73613556548006,"dodgerblue2",22,76,"2","channel_2",0.0702956549849567,0.100452490973503,0.000904072418761528,35.2588243316996,3.56271583358059
"26_2","",2,"26_2_2","3N",11,"26_C_new_witrox_18.txt","Control_26_18",2018-06-27,0.2141,"",26,299.15,8.62e-05,-0.0797122156768461,-1.5413120833865,"dodgerblue2",22,76,"2","channel_3",0.0489538068351884,0.0699549899674843,0.000629594909707358,24.554201478587,3.20088297925512
"26_2","",5,"26_2_5","4N",12,"26_C_new_witrox_18.txt","Control_26_18",2018-06-27,0.2818,"",26,299.15,8.62e-05,-0.0797122156768461,-1.26655767951756,"dodgerblue2",22,76,"2","channel_4",0.133900510328466,0.191343829259378,0.0017220944633344,67.1616840700416,4.20710290738694
"32_2","",4,"32_2_4","1N",1,"32_C_new_witrox_16.txt","Control_32_16",2018-06-27,0.1774,"",32,305.15,8.62e-05,0.682790865741871,-1.72934820910666,"purple",24,76,"2","channel_1",0.0849453198552949,0.121386862073216,0.00109248175865895,42.606788587699,3.75201359709818
"32_1","",1,"32_1_1","2N",2,"32_C_new_witrox_16.txt","Control_32_16",2018-06-27,0.1823,"",32,305.15,8.62e-05,0.682790865741871,-1.70210159729752,"purple",24,76,"1","channel_2",0.115466368485099,0.165001440565207,0.00148501296508686,57.9155056383877,4.05898514904442
"32_1","",3,"32_1_3","3N",3,"32_C_new_witrox_16.txt","Control_32_16",2018-06-27,0.2033,"",32,305.15,8.62e-05,0.682790865741871,-1.59307255834784,"purple",24,76,"1","channel_3",0.128749712291116,0.183983338864004,0.00165585004977604,64.5781519412654,4.1678761483407
"32_3","",1,"32_3_1","4N",4,"32_C_new_witrox_16.txt","Control_32_16",2018-06-27,0.2788,"",32,305.15,8.62e-05,0.682790865741871,-1.27726060009577,"purple",24,76,"3","channel_4",0.180265405057345,0.257599263826946,0.00231839337444251,90.417341603258,4.50443608089519
"29_2","",2,"29_2_2","1N",1,"29_C_new_witrox_16.txt","Control_29_16",2018-06-28,0.1996,"",29,302.15,8.62e-05,0.305324711834194,-1.61143991510477,"seagreen3",23,77,"2","channel_1",0.0591534492280899,0.0845302789469404,0.000760772510522464,29.6701279103761,3.39014074539475
"29_2","",5,"29_2_5","2N",2,"29_C_new_witrox_16.txt","Control_29_16",2018-06-28,0.1876,"",29,302.15,8.62e-05,0.305324711834194,-1.67344324241001,"seagreen3",23,77,"2","channel_2",0.115008082559377,0.16434654997735,0.00147911894979615,57.6856390420499,4.05500825244999
"29_1","",3,"29_1_3","3N",3,"29_C_new_witrox_16.txt","Control_29_16",2018-06-28,0.2984,"",29,302.15,8.62e-05,0.305324711834194,-1.20932041065253,"seagreen3",23,77,"1","channel_3",0.159738177679444,0.228265855903926,0.00205439270313534,80.1213154222781,4.38354192881409
"29_1","",2,"29_1_2","4N",4,"29_C_new_witrox_16.txt","Control_29_16",2018-06-28,0.207,"",29,302.15,8.62e-05,0.305324711834194,-1.57503648571677,"seagreen3",23,77,"1","channel_4",0.15428284133696,0.220470180270516,0.00198423162243464,77.3850332749509,4.34879339335689
"29_1","",1,"29_1_1","1N",9,"29_C_new_witrox_17.txt","Control_29_16",2018-06-28,0.3645,"",29,302.15,8.62e-05,0.305324711834194,-1.00922872753342,"seagreen3",23,77,"1","channel_1",0.165996983505123,0.237209689428821,0.00213488720485939,83.2606009895162,4.42197545996701
"29_1","",4,"29_1_4","2N",10,"29_C_new_witrox_17.txt","Control_29_16",2018-06-28,0.209,"",29,302.15,8.62e-05,0.305324711834194,-1.56542102701733,"seagreen3",23,77,"1","channel_2",0.0880690705070897,0.125850701754631,0.00113265631579168,44.1735963158756,3.78812724216894
"29_2","",4,"29_2_4","3N",11,"29_C_new_witrox_17.txt","Control_29_16",2018-06-28,0.2018,"",29,302.15,8.62e-05,0.305324711834194,-1.60047817106263,"seagreen3",23,77,"2","channel_3",0.0517265264955747,0.0739172063621762,0.000665254857259586,25.9449394331238,3.25597657838352
"29_3","",2,"29_3_2","4N",12,"29_C_new_witrox_17.txt","Control_29_16",2018-06-28,0.3248,"",29,302.15,8.62e-05,0.305324711834194,-1.12454567069461,"seagreen3",23,77,"3","channel_4",0.164736753675402,0.235408821002149,0.00211867938901934,82.6284961717544,4.41435461100439
"32_4","",5,"32_4_5","1N",1,"32_C_new_witrox_17.txt","Control_32_17",2018-06-28,0.2094,"",32,305.15,8.62e-05,0.682790865741871,-1.5635089805457,"purple",24,77,"4","channel_1",0.104079535509506,0.148729656243084,0.00133856690618776,52.2041093413225,3.95516121480394
"32_3","",5,"32_3_5","2N",2,"32_C_new_witrox_17.txt","Control_32_17",2018-06-28,0.2022,"",32,305.15,8.62e-05,0.682790865741871,-1.59849797239577,"purple",24,77,"3","channel_2",0.125732647877852,0.179671953817451,0.00161704758435706,63.0648557899254,4.14416365384702
"32_1","",4,"32_1_4","3N",3,"32_C_new_witrox_17.txt","Control_32_17",2018-06-28,0.2291,"",32,305.15,8.62e-05,0.682790865741871,-1.47359668952269,"purple",24,77,"1","channel_3",0.128890076905876,0.184183919898497,0.00165765527908647,64.6485558843724,4.16896576752635
"32_4","",1,"32_4_1","4N",4,"32_C_new_witrox_17.txt","Control_32_17",2018-06-28,0.2376,"",32,305.15,8.62e-05,0.682790865741871,-1.43716669149365,"purple",24,77,"4","channel_4",0.112532859759284,0.160809456596017,0.00144728510936415,56.4441192652018,4.03325110917609
"32_3","",3,"32_3_3","1N",9,"32_C_new_witrox_18.txt","Control_32_17",2018-06-28,0.3555,"",32,305.15,8.62e-05,0.682790865741871,-1.03423002973884,"purple",24,77,"3","channel_1",0.135305932872225,0.19335217807441,0.00174016960266969,67.8666145041179,4.21754422740459
"32_3","",4,"32_3_4","2N",10,"32_C_new_witrox_18.txt","Control_32_17",2018-06-28,0.1811,"",32,305.15,8.62e-05,0.682790865741871,-1.70870591409277,"purple",24,77,"3","channel_2",0.101485252575013,0.145022425929693,0.00130520183336724,50.9028715013223,3.92991933652952
"32_4","",2,"32_4_2","3N",11,"32_C_new_witrox_18.txt","Control_32_17",2018-06-28,0.2349,"",32,305.15,8.62e-05,0.682790865741871,-1.44859538731727,"purple",24,77,"4","channel_3",0.0918330766171297,0.131229466485878,0.00118106519837291,46.0615427365433,3.82997838789466
"32_1","",2,"32_1_2","4N",12,"32_C_new_witrox_18.txt","Control_32_17",2018-06-28,0.1874,"",32,305.15,8.62e-05,0.682790865741871,-1.67450990917782,"purple",24,77,"1","channel_4",0.124293725615847,0.177615733905046,0.00159854160514541,62.3431226006711,4.13265336292547
"20_1","",4,"20_1_4","1N",1,"20_C_new_witrox_16.txt","Control_20_16",2018-06-29,0.1908,"",20,293.15,8.62e-05,-0.873428112981714,-1.65652951996795,"tomato",21,78,"1","channel_1",0.0513022143934741,0.0733108643682744,0.00065979777931447,25.7321133932643,3.24773976024137
"20_1","",3,"20_1_3","2N",2,"20_C_new_witrox_16.txt","Control_20_16",2018-06-29,0.1813,"",20,293.15,8.62e-05,-0.873428112981714,-1.70760216122133,"tomato",21,78,"1","channel_2",0.050950172895836,0.0728077970681497,0.000655270173613347,25.5555367709205,3.24085399653577
"20_1","",2,"20_1_2","3N",3,"20_C_new_witrox_16.txt","Control_20_16",2018-06-29,0.1297,"",20,293.15,8.62e-05,-0.873428112981714,-2.04253118765974,"tomato",21,78,"1","channel_3",0.042172872268485,0.060265034471665,0.000542385310244985,21.1530270995544,3.05178302052528
"20_1","",5,"20_1_5","4N",4,"20_C_new_witrox_16.txt","Control_20_16",2018-06-29,0.1722,"",20,293.15,8.62e-05,-0.873428112981714,-1.75909868698851,"tomato",21,78,"1","channel_4",0.0458226433320583,0.0654805573215112,0.000589325015893601,22.9836756198504,3.13478420827468
"20_3","",5,"20_3_5","1N",1,"20_C_new_witrox_17.txt","Control_20_17",2018-06-29,0.175,"",20,293.15,8.62e-05,-0.873428112981714,-1.74296930505862,"tomato",21,78,"3","channel_1",0.0467413762802362,0.0667934267044576,0.000601140840340118,23.4444927732646,3.15463561755659
"20_3","",2,"20_3_2","2N",2,"20_C_new_witrox_17.txt","Control_20_17",2018-06-29,0.1619,"",20,293.15,8.62e-05,-0.873428112981714,-1.82077641829855,"tomato",21,78,"3","channel_2",0.0512162251035061,0.0731879856729102,0.000658691871056192,25.6889829711915,3.24606222182867
"20_2","",4,"20_2_4","3N",3,"20_C_new_witrox_17.txt","Control_20_17",2018-06-29,0.0814,"",20,293.15,8.62e-05,-0.873428112981714,-2.50838000597364,"tomato",21,78,"2","channel_3",0.0494458730174703,0.0706581525419651,0.000635923372877686,24.8010115422298,3.21088444033226
